lat,lng,name,url,
34.0487205022 , -118.260967788 , Torta Company , 
34.044836404 , -118.262652248 , H Studio , https://foursquare.com/item/5205d66211d2a646af1fc38e , 
34.0426131918 , -118.261070569 , Dannys Tacos , 
34.040642 , -118.267087 , OUYA Park , 
34.04645 , -118.2620658 , Denny's , 
34.0380800597 , -118.264260292 , seahorse sound studios , 
34.0389057049 , -118.259597368 , Thelma's Specials , https://foursquare.com/item/54fdb993498ebed5625d6778 , 
34.040469 , -118.269352 , Groundwork Coffee , https://foursquare.com/item/53a72c9a498e5ea973af60da , 
34.0380800597 , -118.264260292 , seahorse sound studios , 
34.048786889 , -118.260853587 , MAC cosmetics , 
34.0488864479 , -118.259289022 , 3rd Generation , https://foursquare.com/item/55090b5d498ecff9fbe9e96f , 
34.0491570474 , -118.260526657 , twist & grill ,
