"LURN_SAK","INCIDENT_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","X_COORDINATE","Y_COORDINATE","INCIDENT_ID","REPORTING_DISTRICT","SEQ","UNIT_ID","UNIT_NAME","DELETED"
17074460,"2015-04-11 22:55:00","ROBBERY","035","ROBBERY, WEAPON: Residence","9500 PARK ST, BELLFLOWER, CA 90706","9500 PARK ST","BELLFLOWER","90706",6522170.3533792198,1778190.311552301,"015-07132-1334","1334","07132","CA0190013","LAKEWOOD","N"
17073879,"2015-04-11 08:15:00","ROBBERY","035","ROBBERY, WEAPON: Residence","8600 FIR AVE, LOS ANGELES, CA 90001","8600 FIR AVE","LOS ANGELES","90001",6489728.0601933952,1807806.6291034115,"915-04814-2175","2175","04814","CA01900V3","CENTURY","N"
17071613,"2015-04-09 03:00:00","ROBBERY","035","ROBBERY, WEAPON: Residence","1100 W 220TH ST, TORRANCE, CA 90502","1100 W 220TH ST","TORRANCE","90502",6471631.7048188727,1759888.8376037204,"915-03659-1696","1696","03659","CA0190016","CARSON","N"
17069643,"2015-04-07 11:40:00","ROBBERY","035","ROBBERY, WEAPON: Residence","3300 133RD ST, HAWTHORNE, CA 90250","3300 133RD ST","HAWTHORNE","90250",6461189.5217927555,1790295.0101724491,"015-03030-0379","0379","03030","CA0190003","SOUTH LOS ANGELES","N"
17068318,"2015-04-06 04:45:00","ROBBERY","035","ROBBERY, WEAPON: Residence","45500 12TH ST W, LANCASTER, CA","45500 12TH ST W","LANCASTER",,6516233.544743,2080790.779505,"915-05887-1121","1121","05887","CA0190024","LANCASTER","N"
17063580,"2015-03-31 22:37:00","ROBBERY","035","ROBBERY, WEAPON: Residence","8600 FIR AVE, LOS ANGELES, CA 90001","8600 FIR AVE","LOS ANGELES","90001",6489727.9649184374,1807778.7271514474,"915-04358-2175","2175","04358","CA01900V3","CENTURY","N"
17057705,"2015-03-25 21:30:00","ROBBERY","035","ROBBERY, WEAPON: Residence","43200 7TH ST E, LANCASTER, CA","43200 7TH ST E","LANCASTER",,6526238.052265279,2065511.0361253128,"915-05274-1134","1134","05274","CA0190024","LANCASTER","N"
17056614,"2015-03-24 17:30:00","ROBBERY","035","ROBBERY, WEAPON: Residence","100 W MENDOCINO ST, ALTADENA, CA 91001","100 W MENDOCINO ST","ALTADENA","91001",6516385.5102408146,1892139.1356148217,"015-00651-0771","0771","00651","CA0190007","ALTADENA","N"
17062726,"2015-03-21 16:00:00","ROBBERY","035","ROBBERY, WEAPON: Residence","1200 E AVENUE S, PALMDALE, CA","1200 E AVENUE S","PALMDALE",,6530209.1988789793,2025042.3801340032,"015-04477-2603","2603","04477","CA01900W9","PALMDALE","N"
17052852,"2015-03-20 13:50:00","ROBBERY","035","ROBBERY, WEAPON: Residence","3800 WEATHERLY CIR, WESTLAKE VILLAGE, CA 91361","3800 WEATHERLY CIR","WESTLAKE VILLAGE","91361",6311359.2450683806,1874462.7794762519,"915-01575-2260","2260","01575","CA0190022","MALIBU/LOST HILLS","N"
17063625,"2015-04-01 01:30:00","ROBBERY","036","ROBBERY, WEAPON: Bank","3600 COLORADO BLVD, PASADENA, CA 91107","3600 COLORADO BLVD","PASADENA","91107",6538783.5980192162,1875696.4744903671,"915-03980-0590","0590","03980","CA0190005","TEMPLE","N"
17062083,"2015-03-30 12:30:00","ROBBERY","036","ROBBERY, WEAPON: Bank","1600 S AZUSA AVE, INDUSTRY, CA","1600 S AZUSA AVE","INDUSTRY",,6582378.8986430829,1819147.537408836,"915-03692-1416","1416","03692","CA0190014","INDUSTRY","N"
17060277,"2015-03-28 04:00:00","ROBBERY","037","ROBBERY, WEAPON: Other","1700 E KAY ST, COMPTON, CA","1700 E KAY ST","COMPTON",,6499242.7879256643,1787662.9518512629,"915-03889-2825","2825","03889","CA0190042","COMPTON","N"
17054739,"2015-03-23 00:30:00","ROBBERY","037","ROBBERY, WEAPON: Other","110TH ST E & AVENUE I, LANCASTER, CA","110TH ST E & AVENUE I","LANCASTER",,6581455.1572988462,2078865.5687416256,"015-05092-1197","1197","05092","CA0190024","LANCASTER","N"
17054578,"2015-03-22 15:32:00","ROBBERY","037","ROBBERY, WEAPON: Other","13000 AVALON BLVD, LOS ANGELES, CA","13000 AVALON BLVD","LOS ANGELES",,6481211.4835776994,1791898.0991504253,"915-03914-2142","2142","03914","CA01900V3","CENTURY","N"
17051342,"2015-03-18 22:30:00","ROBBERY","037","ROBBERY, WEAPON: Other","14300 GARFIELD AVE, PARAMOUNT, CA 90723","14300 GARFIELD AVE","PARAMOUNT","90723",6510413.3760426184,1787243.1540885747,"915-05566-1364","1364","05566","CA0190013","LAKEWOOD","N"
17076098,"2015-04-13 20:50:00","ROBBERY","037","ROBBERY, WEAPON: Other","4600 CESAR CHAVEZ AVE, LOS ANGELES, CA 90022","4600 CESAR CHAVEZ AVE","LOS ANGELES","90022",6511073.592325,1837169.500166,"015-04993-0281","0281","04993","CA0190002","EAST LOS ANGELES","N"
17074362,"2015-04-11 19:13:00","ROBBERY","037","ROBBERY, WEAPON: Other","BUENA VISTA ST & DUARTE RD, DUARTE, CA 91010","BUENA VISTA ST & DUARTE RD","DUARTE","91010",6568460.8371825209,1870535.6077273653,"915-04434-0540","0540","04434","CA0190005","TEMPLE","N"
17074326,"2015-04-11 18:15:00","ROBBERY","037","ROBBERY, WEAPON: Other","6300 ROSEMEAD BLVD, SAN GABRIEL, CA 91775","6300 ROSEMEAD BLVD","SAN GABRIEL","91775",6539344.8900177721,1864289.4691867547,"015-04432-0588","0588","04432","CA0190005","TEMPLE","N"
17072417,"2015-04-09 19:14:03","ROBBERY","037","ROBBERY, WEAPON: Other","GLENGARRY DR & HIGHPOINT DR, LA MIRADA, CA","GLENGARRY DR & HIGHPOINT DR","LA MIRADA",,6567110.734914667,1789734.8432285206,"915-04646-0467","0467","04646","CA0190004","NORWALK","N"
17072435,"2015-04-09 18:40:00","ROBBERY","037","ROBBERY, WEAPON: Other","36800 MEADOW VIEW CT, PALMDALE, CA 93552","36800 MEADOW VIEW CT","PALMDALE","93552",6551608.8323197374,2022936.0753909564,"915-04951-2607","2607","04951","CA01900W9","PALMDALE","N"
17069241,"2015-04-07 00:43:00","ROBBERY","037","ROBBERY, WEAPON: Other","BRADBOURNE AVE & HUNTINGTON DR, DUARTE, CA 91010","BRADBOURNE AVE & HUNTINGTON DR","DUARTE","91010",6573770.4682490835,1873257.5535392889,"915-04214-0542","0542","04214","CA0190005","TEMPLE","N"
17069235,"2015-04-05 22:45:00","ROBBERY","037","ROBBERY, WEAPON: Other","MILLET AVE & REMER ST, SOUTH EL MONTE, CA 91733","MILLET AVE & REMER ST","SOUTH EL MONTE","91733",6546793.2626874046,1839928.9000871859,"915-04213-0561","0561","04213","CA0190005","TEMPLE","N"
17065949,"2015-04-03 23:20:00","ROBBERY","037","ROBBERY, WEAPON: Other","5900 PALOS VERDES DR S, RANCHO PALOS VERDES, CA 90275","5900 PALOS VERDES DR S","RANCHO PALOS VERDES","90275",6446129.3337868527,1729277.8143108585,"915-01264-1740","1740","01264","CA0190017","LOMITA","N"
17066391,"2015-04-03 10:27:30","ROBBERY","037","ROBBERY, WEAPON: Other","800 W LANCASTER BLVD, LANCASTER, CA","800 W LANCASTER BLVD","LANCASTER",,6518108.7143780431,2076527.2048102391,"915-05758-1122","1122","05758","CA0190024","LANCASTER","N"
17064647,"2015-04-01 16:35:00","ROBBERY","037","ROBBERY, WEAPON: Other","3RD ST E & AVENUE I, LANCASTER, CA 93535","3RD ST E & AVENUE I","LANCASTER","93535",6523804.6001137169,2078626.6040571937,"015-05657-1132","1132","05657","CA0190024","LANCASTER","N"
17062670,"2015-03-31 05:05:00","ROBBERY","037","ROBBERY, WEAPON: Other","2700 W AMERICAN AVE, LONG BEACH, CA 90806","2700 W AMERICAN AVE","LONG BEACH","90806",6503890.3349698409,1752255.4578026673,"015-01859-6008","6008","01859","CA0190031","TRANSIT SERV BUR","N"
17062573,"2015-03-30 20:30:00","ROBBERY","037","ROBBERY, WEAPON: Other","44500 ANDALE AVE, LANCASTER, CA 93535","44500 ANDALE AVE","LANCASTER","93535",6526416.9969500862,2074312.2253669698,"915-05543-1132","1132","05543","CA0190024","LANCASTER","N"
17060981,"2015-03-28 22:01:00","ROBBERY","037","ROBBERY, WEAPON: Other","700 E OLDFIELD ST, LANCASTER, CA","700 E OLDFIELD ST","LANCASTER",,6526574.6633947445,2074586.8009903571,"015-05446-1135","1135","05446","CA0190024","LANCASTER","N"
17060902,"2015-03-28 19:37:00","ROBBERY","037","ROBBERY, WEAPON: Other","14400 FIRESTONE BLVD, LA MIRADA, CA 90638","14400 FIRESTONE BLVD","LA MIRADA","90638",6554408.2419656301,1779802.7669612961,"915-04081-0466","0466","04081","CA0190004","NORWALK","N"
17059950,"2015-03-27 15:55:00","ROBBERY","037","ROBBERY, WEAPON: Other","2700 W AMERICAN AVE, LONG BEACH, CA 90801","2700 W AMERICAN AVE","LONG BEACH","90801",6503890.3349698409,1752255.4578026673,"915-01803-6008","6008","01803","CA0190031","TRANSIT SERV BUR","N"
17059312,"2015-03-26 20:30:00","ROBBERY","037","ROBBERY, WEAPON: Other","4400 DURFEE AVE, PICO RIVERA, CA 90660","4400 DURFEE AVE","PICO RIVERA","90660",6538584.0298477048,1825834.7673507282,"915-02482-1512","1512","02482","CA0190015","PICO RIVERA","N"
17057436,"2015-03-25 16:53:00","ROBBERY","037","ROBBERY, WEAPON: Other","1200 N CULVER AVE, COMPTON, CA 90220","1200 N CULVER AVE","COMPTON","90220",6492938.1078490149,1787515.1468313283,"015-03768-2813","2813","03768","CA0190042","COMPTON","N"
17056737,"2015-03-24 23:30:00","ROBBERY","037","ROBBERY, WEAPON: Other","MAIN ST & TORRANCE BLVD, CARSON, CA","MAIN ST & TORRANCE BLVD","CARSON",,6476679.4973936658,1765036.7534465645,"915-03107-1617","1617","03107","CA0190016","CARSON","N"
17055825,"2015-03-24 02:00:00","ROBBERY","037","ROBBERY, WEAPON: Other","10300 INGLEWOOD AVE, LENNOX, CA 90304","10300 INGLEWOOD AVE","LENNOX","90304",6452015.9044153541,1801465.563446553,"015-02600-0380","0380","02600","CA0190003","SOUTH LOS ANGELES","N"
17055377,"2015-03-23 15:45:00","ROBBERY","037","ROBBERY, WEAPON: Other","3300 W AVENUE J, LANCASTER, CA 93535","3300 W AVENUE J","LANCASTER","93535",6503959.3827390438,2073795.0933114125,"915-05129-1127","1127","05129","CA0190024","LANCASTER","N"
17054184,"2015-03-22 05:30:00","ROBBERY","037","ROBBERY, WEAPON: Other","BLOOMFIELD AVE & ROSECRANS AVE, NORWALK, CA","BLOOMFIELD AVE & ROSECRANS AVE","NORWALK",,6542223.3858600566,1786822.613911215,"915-03797-0454","0454","03797","CA0190004","NORWALK","N"
17055596,"2015-03-22 02:00:00","ROBBERY","037","ROBBERY, WEAPON: Other","ALONDRA BLVD & FRAILEY AVE, COMPTON, CA 90220","ALONDRA BLVD & FRAILEY AVE","COMPTON","90220",6503792.142671315,1781969.6271081788,"915-03685-2852","2852","03685","CA0190042","COMPTON","N"
17053178,"2015-03-20 21:30:00","ROBBERY","037","ROBBERY, WEAPON: Other","5TH ST E & AVENUE J, LANCASTER, CA 93535","5TH ST E & AVENUE J","LANCASTER","93535",6525150.0632098038,2073315.9229369105,"915-04971-1133","1133","04971","CA0190024","LANCASTER","N"
17053131,"2015-03-20 20:25:00","ROBBERY","037","ROBBERY, WEAPON: Other","22ND ST E & PALMDALE BLVD, PALMDALE, CA","22ND ST E & PALMDALE BLVD","PALMDALE",,6534712.0245301863,2033507.7752894454,"915-04022-2608","2608","04022","CA01900W9","PALMDALE","N"
17048678,"2015-03-16 21:00:00","ROBBERY","037","ROBBERY, WEAPON: Other","600 S FIGUEROA ST, LOS ANGELES, CA","600 S FIGUEROA ST","LOS ANGELES",,6483085.88661,1840596.710773,"015-01559-6024","6024","01559","CA0190031","TRANSIT SERV BUR","N"
17073557,"2015-04-10 18:51:00","ROBBERY","038","ROBBERY, WEAPON: Carjacking","1600 MOUNTAIN AVE, DUARTE, CA 91010","1600 MOUNTAIN AVE","DUARTE","91010",6566278.8484091545,1871202.2118125828,"915-04389-0541","0541","04389","CA0190005","TEMPLE","N"
17073728,"2015-04-10 01:00:00","ROBBERY","038","ROBBERY, WEAPON: Carjacking","1200 DURFEE AVE, SOUTH EL MONTE, CA 91733","1200 DURFEE AVE","SOUTH EL MONTE","91733",6550045.5159461657,1835551.0683917308,"015-04399-0563","0563","04399","CA0190005","TEMPLE","N"
17070962,"2015-04-08 11:50:00","ROBBERY","038","ROBBERY, WEAPON: Carjacking","100 S LONG BEACH BLVD, COMPTON, CA 90220","100 S LONG BEACH BLVD","COMPTON","90220",6498535.7436667699,1784528.3416492033,"915-04368-2843","2843","04368","CA0190042","COMPTON","N"
17069623,"2015-04-06 11:50:00","ROBBERY","038","ROBBERY, WEAPON: Carjacking","900 W CRESSEY ST, COMPTON, CA 90220","900 W CRESSEY ST","COMPTON","90220",6488406.5419599777,1787729.6940950172,"915-04339-2812","2812","04339","CA0190042","COMPTON","N"
17064957,"2015-04-02 00:55:00","ROBBERY","038","ROBBERY, WEAPON: Carjacking","2700 W BOURNE PL, ROWLAND HEIGHTS, CA 91748","2700 W BOURNE PL","ROWLAND HEIGHTS","91748",,,"915-02347-2933","2933","02347","CA0190020","WALNUT","N"
17054145,"2015-03-22 02:48:00","ROBBERY","038","ROBBERY, WEAPON: Carjacking","ATLANTIC AVE & SAN VINCENTE ST, COMPTON, CA","ATLANTIC AVE & SAN VINCENTE ST","COMPTON",,6502889.4149304535,1785851.1506866382,"915-03600-2825","2825","03600","CA0190042","COMPTON","N"
17054122,"2015-03-22 02:15:00","ROBBERY","038","ROBBERY, WEAPON: Carjacking","1500 N EASTERN AVE, EAST LOS ANGELES, CA","1500 N EASTERN AVE","EAST LOS ANGELES",,6509292.8612730065,1843939.5071788784,"915-03885-0271","0271","03885","CA0190002","EAST LOS ANGELES","N"
17053355,"2015-03-20 21:00:00","ROBBERY","038","ROBBERY, WEAPON: Carjacking","CORIANDER DR & VERMONT AVE, TORRANCE, CA 90502","CORIANDER DR & VERMONT AVE","TORRANCE","90502",6473477.6426034048,1754285.1931516328,"015-02970-1698","1698","02970","CA0190016","CARSON","N"
17049931,"2015-03-18 00:40:00","ROBBERY","038","ROBBERY, WEAPON: Carjacking","11800 CARSON ST, HAWAIIAN GARDENS, CA 90716","11800 CARSON ST","HAWAIIAN GARDENS","90716",6537185.033943017,1760940.0402412834,"015-05474-1351","1351","05474","CA0190013","LAKEWOOD","N"
17067734,"2015-04-05 04:00:00","ROBBERY","039","ROBBERY, WEAPON: Cargo Hijacking","1700 W AVENUE K, LANCASTER, CA","1700 W AVENUE K","LANCASTER",,6512677.4633211866,2067915.7981542023,"915-05856-1126","1126","05856","CA0190024","LANCASTER","N"
17073341,"2015-04-10 14:48:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","10000 INGLEWOOD AVE, LENNOX, CA 90304","10000 INGLEWOOD AVE","LENNOX","90304",6452009.5209931731,1802448.8010123444,"915-03121-0380","0380","03121","CA0190003","SOUTH LOS ANGELES","N"
17067442,"2015-04-04 16:54:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","IMPERIAL HWY & NORMANDIE AVE, LOS ANGELES, CA 90044","IMPERIAL HWY & NORMANDIE AVE","LOS ANGELES","90044",6470573.2112260247,1797415.9948022247,"915-02943-0378","0378","02943","CA0190003","SOUTH LOS ANGELES","N"
17054635,"2015-03-22 21:03:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","500 S EASTMONT ST, LOS ANGELES, CA 90022","500 S EASTMONT ST","LOS ANGELES","90022",6516310.3178829495,1831688.6039354405,"915-03921-0285","0285","03921","CA0190002","EAST LOS ANGELES","N"
17055707,"2015-03-23 22:15:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","9800 WALNUT AVE, BELLFLOWER, CA 90706","9800 WALNUT AVE","BELLFLOWER","90706",6523973.1942792963,1778934.1723913054,"915-05868-1334","1334","05868","CA0190013","LAKEWOOD","N"
17051305,"2015-03-19 08:28:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","OLEANDER AVE & ROSECRANS AVE, COMPTON, CA","OLEANDER AVE & ROSECRANS AVE","COMPTON",,6491867.147343534,1787278.3974749702,"915-03476-2813","2813","03476","CA0190042","COMPTON","N"
17050960,"2015-03-18 15:15:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","20200 S SANTA FE AVE, COMPTON, CA 90221","20200 S SANTA FE AVE","COMPTON","90221",6496279.4160346985,1770377.4448617515,"915-01609-6011","6011","01609","CA0190031","TRANSIT SERV BUR","N"
17076161,"2015-04-14 01:20:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","1100 73RD ST, LOS ANGELES, CA","1100 73RD ST","LOS ANGELES",,6472537.8445276404,1812892.2362236229,"915-04923-2173","2173","04923","CA01900V3","CENTURY","N"
17075723,"2015-04-13 14:30:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","1300 E KAY ST, COMPTON, CA 90220","1300 E KAY ST","COMPTON","90220",6498094.848844015,1787764.7037320863,"915-04570-2825","2825","04570","CA0190042","COMPTON","N"
17074769,"2015-04-12 12:30:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","14900 NELSON AVE, LA PUENTE, CA","14900 NELSON AVE","LA PUENTE",,6571833.0441736914,1834354.9821804673,"915-04233-1431","1431","04233","CA0190014","INDUSTRY","N"
17074108,"2015-04-11 13:00:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","700 WILLIAMSON AVE, LOS ANGELES, CA","700 WILLIAMSON AVE","LOS ANGELES",,6516751.2776096454,1829456.4069462032,"915-04880-0286","0286","04880","CA0190002","EAST LOS ANGELES","N"
17074119,"2015-04-11 12:20:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","25000 MULHOLLAND HWY, CALABASAS, CA 91302","25000 MULHOLLAND HWY","CALABASAS","91302",6358143.2577634035,1858824.6609286454,"915-02065-1030","1030","02065","CA0190022","MALIBU/LOST HILLS","N"
17073692,"2015-04-10 22:25:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","1500 N WILMINGTON AVE, COMPTON, CA","1500 N WILMINGTON AVE","COMPTON",,6489199.07820863,1788501.1309905495,"915-04462-2813","2813","04462","CA0190042","COMPTON","N"
17073457,"2015-04-10 17:00:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","CRENSHAW & VERNON, LOS ANGELES, CA","CRENSHAW & VERNON","LOS ANGELES",,6461059.1650618967,1823870.7469958835,"915-02087-6893","6893","02087","CA0190031","TRANSIT SERV BUR","N"
17072828,"2015-04-09 19:45:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","IMPERIAL HWY & WESTERN AVE, LOS ANGELES, CA","IMPERIAL HWY & WESTERN AVE","LOS ANGELES",,6467917.5,1797408,"915-03113-0378","0378","03113","CA0190003","SOUTH LOS ANGELES","N"
17071268,"2015-04-08 17:10:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","95TH ST & BUDLONG AVE, LOS ANGELES, CA 90044","95TH ST & BUDLONG AVE","LOS ANGELES","90044",6471932.2303435067,1804220.2482351963,"015-03068-0371","0371","03068","CA0190003","SOUTH LOS ANGELES","N"
17070311,"2015-04-08 06:00:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","10900 S BURL AVE, LENNOX, CA 90304","10900 S BURL AVE","LENNOX","90304",6451679.6654781271,1799450.4504489489,"915-03050-0380","0380","03050","CA0190003","SOUTH LOS ANGELES","N"
17067728,"2015-04-05 04:20:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","14800 FREEMAN AVE, LAWNDALE, CA","14800 FREEMAN AVE","LAWNDALE",,6455772.0621214826,1785193.8222651775,"915-02952-0331","0331","02952","CA0190003","SOUTH LOS ANGELES","N"
17067428,"2015-04-04 16:45:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","SANTA FE AVE & VAN BUREN ST, CARSON, CA 90745","SANTA FE AVE & VAN BUREN ST","CARSON","90745",6496377.4981747167,1763119.0024657135,"915-03492-1622","1622","03492","CA0190016","CARSON","N"
17067427,"2015-04-04 16:38:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","105TH ST & NORMANDIE AVE, LOS ANGELES, CA","105TH ST & NORMANDIE AVE","LOS ANGELES",,6470590.9932832941,1801031.5277234414,"915-02942-0372","0372","02942","CA0190003","SOUTH LOS ANGELES","N"
17066550,"2015-04-03 14:02:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","104TH ST & BURL AVE, LENNOX, CA 90304","104TH ST & BURL AVE","LENNOX","90304",6451737.1840516767,1801403.6426624535,"915-02909-0380","0380","02909","CA0190003","SOUTH LOS ANGELES","N"
17066977,"2015-04-03 04:00:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","LANCASTER BLVD & VALLEY CENTRAL WAY, LANCASTER, CA","LANCASTER BLVD & VALLEY CENTRAL WAY","LANCASTER",,6509989.0347038535,2075959.4417856969,"015-05806-1127","1127","05806","CA0190024","LANCASTER","N"
17064613,"2015-04-01 15:30:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","CARREY RD & RICCI AVE, WALNUT, CA","CARREY RD & RICCI AVE","WALNUT",,6603853.7241095081,1827502.2286838577,"915-02334-2914","2914","02334","CA0190020","WALNUT","N"
17065305,"2015-04-01 15:00:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","LEMON AVE & VEJAR RD, WALNUT, CA","LEMON AVE & VEJAR RD","WALNUT",,6602919.6152549945,1828029.3642586321,"915-02357-2914","2914","02357","CA0190020","WALNUT","N"
17063277,"2015-03-31 17:11:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","ALONDRA BLVD & BONFAIR AVE, BELLFLOWER, CA 90706","ALONDRA BLVD & BONFAIR AVE","BELLFLOWER","90706",6519020.9771052282,1782118.8552344819,"915-06381-1334","1334","06381","CA0190013","LAKEWOOD","N"
17062354,"2015-03-29 19:00:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","ALAMEDA ST & NADEAU AVE, LOS ANGELES, CA","ALAMEDA ST & NADEAU AVE","LOS ANGELES",,6490959.6685399367,1810623.9836367115,"015-04296-2175","2175","04296","CA01900V3","CENTURY","N"
17060969,"2015-03-28 21:18:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","CORRAL BEACH & PACIFIC COAST HWY, MALIBU, CA 90265","CORRAL BEACH & PACIFIC COAST HWY","MALIBU","90265",6338443,1835278,"015-01776-1014","1014","01776","CA0190022","MALIBU/LOST HILLS","N"
17060782,"2015-03-28 16:00:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","IMPERIAL HWY & WESTERN AVE, LOS ANGELES, CA","IMPERIAL HWY & WESTERN AVE","LOS ANGELES",,6467950.1598177934,1797426.1338455277,"915-02748-0376","0376","02748","CA0190003","SOUTH LOS ANGELES","N"
17059704,"2015-03-27 12:00:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","1ST ST & VERMONT AVE, LOS ANGELES, CA","1ST ST & VERMONT AVE","LOS ANGELES",,6473336.8149068672,1848979.2700706585,"915-01792-6894","6894","01792","CA0190031","TRANSIT SERV BUR","N"
17058829,"2015-03-26 16:40:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","92ND ST & VERMONT AVE, LOS ANGELES, CA 90044","92ND ST & VERMONT AVE","LOS ANGELES","90044",6473170.4330341266,1805539.1329223542,"915-02693-0370","0370","02693","CA0190003","SOUTH LOS ANGELES","N"
17057414,"2015-03-25 14:37:30","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","TEMPLE AVE & VALLEY BLVD, CITY OF INDUSTRY, CA 91744","TEMPLE AVE & VALLEY BLVD","CITY OF INDUSTRY","91744",6560984,1841726,"915-03499-1414","1414","03499","CA0190014","INDUSTRY","N"
17056318,"2015-03-24 15:15:00","ROBBERY","041","ROBBERY, STRONG-ARM: Highway, Etc.","E ALMOND ST & OLEANDER AVE, COMPTON, CA 90220","E ALMOND ST & OLEANDER AVE","COMPTON","90220",6492294.9667717284,1783922.0384688096,"915-03725-2835","2835","03725","CA0190042","COMPTON","N"
